aX,aY,aZ,gX,gY,gZ
-0.952,0.261,3.216,-125.977,-173.157,-30.701
-0.824,0.310,2.956,-175.903,-103.821,-40.771
-0.757,0.138,2.387,-158.020,-51.514,-57.556
-0.719,-0.179,1.933,-105.469,-30.701,-70.496
-0.673,-0.441,1.586,-45.288,-28.442,-70.313
-0.608,-0.537,1.356,-2.930,-33.142,-54.688
-0.500,-0.537,1.288,12.451,-38.696,-34.851
-0.450,-0.407,1.247,9.521,-39.001,-13.977
-0.423,-0.277,1.224,0.244,-34.851,0.610
-0.415,-0.213,1.219,-2.563,-29.907,9.644
-0.416,-0.167,1.182,1.160,-24.902,14.771
-0.401,-0.063,1.209,5.188,-22.705,19.958
-0.369,-0.001,1.313,4.028,-20.813,21.729
-0.356,0.047,1.324,0.916,-12.146,20.691
-0.350,0.094,1.290,-3.357,-1.404,19.043
-0.325,0.101,1.245,-6.165,7.812,15.259
-0.321,0.098,1.128,-4.272,17.029,11.414
-0.296,0.050,0.995,0.122,22.949,7.385
-0.293,0.001,0.893,2.869,23.010,4.822
-0.272,-0.045,0.872,2.747,18.921,5.005
-0.236,-0.048,0.859,1.770,15.259,7.568
-0.234,-0.030,0.833,2.197,12.634,9.827
-0.232,-0.030,0.850,0.793,8.057,11.536
-0.218,0.014,0.892,-1.953,3.601,13.916
-0.205,0.067,0.917,-4.395,1.709,15.503
-0.192,0.099,0.952,-5.188,0.854,14.771
-0.185,0.123,0.970,-3.845,0.732,12.939
-0.182,0.126,0.966,-1.770,1.160,10.437
-0.190,0.128,0.967,1.892,0.977,7.385
-0.202,0.104,0.983,6.348,0.916,4.089
-0.218,0.070,0.986,8.789,1.465,1.160
-0.232,0.030,1.001,8.972,1.953,-0.916
-0.241,0.005,0.987,8.972,3.540,-1.770
-0.242,-0.028,0.950,8.667,4.883,-2.197
-0.255,-0.047,0.908,7.446,5.310,-1.831
-0.248,-0.049,0.875,4.639,4.822,-0.427
-0.251,-0.044,0.883,0.122,3.540,1.343
-0.245,-0.049,0.904,-1.404,1.587,2.563
-0.242,-0.031,0.918,-1.587,0.427,4.211
-0.236,0.010,0.928,-2.014,-0.244,5.920
-0.230,0.044,0.974,-2.380,-1.526,6.226
-0.225,0.050,1.013,-3.479,-1.709,4.883
-0.221,0.055,1.003,-3.662,0.366,3.296
-0.218,0.057,0.973,-4.028,1.831,2.136
-0.212,0.052,0.974,-4.211,1.404,1.099
-0.214,0.057,0.959,-4.883,1.404,0.183
-0.215,0.035,0.990,-5.676,0.305,-0.549
-0.219,0.034,1.027,-5.798,-0.244,-0.671
-0.232,0.037,1.027,-3.906,0.793,-0.244
-0.230,0.020,1.017,-1.343,1.221,-0.244
-0.226,0.025,1.000,1.099,1.160,0.366
-0.226,0.006,0.992,3.235,0.916,0.244
-0.223,0.011,0.977,3.906,0.916,0.854
-0.222,0.034,0.944,2.625,1.648,1.770
-0.219,0.046,0.934,0.000,1.526,1.648
-0.217,0.051,0.938,-2.441,1.160,0.854
-0.227,0.039,0.951,-3.479,0.732,-0.244
-0.231,0.033,0.955,-3.967,0.671,-0.854
-0.232,0.026,0.971,-4.333,0.244,-1.282
-0.230,0.011,0.992,-5.310,0.488,-1.648
-0.228,0.007,1.001,-5.981,1.038,-1.648
-0.236,0.014,0.987,-4.333,2.014,-1.160
-0.236,-0.000,0.979,-0.916,1.465,-1.160
-0.232,0.013,0.966,2.563,0.610,-0.244
-0.223,0.029,0.949,4.211,-0.061,0.183
-0.245,0.056,0.985,3.174,-1.709,-0.183
-0.222,0.032,1.006,1.587,-0.854,-1.404
-0.233,0.013,0.960,0.122,1.831,-3.052
-0.242,-0.007,0.978,-2.258,1.831,-3.235
-0.236,-0.008,0.991,-2.319,1.160,-3.052
-0.243,-0.019,0.988,-1.587,1.892,-2.869
-0.246,-0.033,0.998,-1.526,2.075,-2.075
-0.245,-0.040,1.005,-1.709,1.953,-0.793
-0.246,-0.032,1.012,-1.526,2.808,1.221
-0.245,-0.026,1.002,-0.549,3.723,2.808
-0.246,-0.008,0.996,0.854,4.089,4.150
-0.245,0.013,1.000,2.197,3.601,5.249
-0.229,0.047,0.984,2.502,4.150,5.615
-0.230,0.054,0.976,2.014,4.456,4.517
-0.219,0.052,0.994,0.122,4.578,2.625
-0.219,0.031,0.987,-2.136,6.042,1.038
-0.228,0.007,0.960,-2.563,7.507,0.000
-0.229,-0.006,0.937,-2.380,7.446,0.305
-0.230,0.016,0.915,-1.648,5.920,1.648
-0.228,0.014,0.937,-0.183,3.174,1.953
-0.224,0.012,0.935,1.038,1.831,1.831
-0.219,0.016,0.916,1.770,1.587,2.319
-0.212,0.006,0.938,0.549,0.427,2.319
-0.208,0.024,0.942,-1.404,0.427,2.869
-0.216,0.029,0.938,-2.808,0.916,3.479
-0.209,0.049,0.944,-3.357,0.671,3.662
-0.212,0.074,0.943,-3.296,0.671,3.479
-0.214,0.062,0.964,-2.869,0.183,2.075
-0.216,0.076,0.953,-0.854,0.305,1.282
-0.218,0.054,0.967,-0.305,-0.122,0.061
-0.219,0.019,0.958,0.305,0.305,-1.160
-0.226,0.014,0.945,0.305,0.732,-0.549
-0.226,0.038,0.938,0.305,0.000,0.549
-0.225,0.038,0.958,0.732,-1.343,0.549
-0.222,0.040,0.974,0.610,-1.892,0.488
-0.222,0.033,0.983,0.916,-1.343,0.122
-0.229,0.040,0.964,1.221,0.122,0.244
-0.223,0.051,0.957,1.343,0.488,-0.122
-0.214,0.051,0.959,0.366,0.488,-0.977
-0.218,0.037,0.952,-0.732,0.854,-2.014
-0.228,0.023,0.960,-1.160,0.916,-2.502
-0.230,0.021,0.962,-1.404,0.854,-2.258
-0.228,0.013,0.953,-0.916,0.671,-2.014
-0.229,0.005,0.956,-0.916,-0.061,-1.587
-0.227,0.006,0.977,-0.366,-0.854,-0.732
-2.159,-0.310,1.431,115.845,-677.246,7.690
-2.203,-0.245,2.442,-16.907,-644.958,0.549
-2.016,-0.105,3.397,-185.364,-568.298,11.963
-1.649,0.038,3.968,-315.918,-466.919,28.503
-1.369,0.240,3.967,-333.374,-363.281,45.227
-1.239,0.308,3.513,-244.934,-275.635,44.495
-1.138,0.157,2.721,-104.187,-215.210,31.738
-1.109,0.069,1.785,17.578,-179.504,24.597
-1.058,0.148,1.294,60.791,-176.025,27.832
-0.999,0.164,1.489,48.340,-198.181,34.363
-0.937,0.269,2.028,11.169,-212.158,42.419
-0.817,0.579,2.319,-8.972,-196.716,48.462
-0.629,0.717,2.447,-16.846,-165.466,39.856
-0.557,0.838,2.325,-25.574,-127.075,21.301
-0.559,0.715,2.193,-27.832,-91.248,-4.150
-0.545,0.379,2.185,-22.461,-66.284,-29.907
-0.567,0.106,2.073,-4.272,-45.044,-43.091
-0.575,-0.019,1.843,22.034,-25.879,-44.373
-0.551,-0.226,1.609,47.546,-12.207,-41.748
-0.474,-0.285,1.422,60.547,-3.296,-32.227
-0.386,-0.235,1.178,62.378,4.456,-17.944
-0.325,-0.150,1.030,49.500,8.728,-6.165
-0.288,-0.125,0.935,33.020,9.766,-1.282
-0.252,-0.075,0.878,19.043,8.362,2.930
-0.256,-0.025,0.861,10.498,5.066,6.042
-0.257,0.021,0.888,5.005,0.610,8.057
-0.254,0.074,0.954,2.502,-3.418,9.949
-0.261,0.113,1.039,3.601,-5.676,10.376
-0.228,0.127,1.069,7.629,-4.517,9.033
-0.231,0.127,1.050,10.193,-1.831,6.348
-0.224,0.105,1.049,8.972,-0.183,3.906
-0.219,0.076,1.023,6.287,2.563,1.831
-0.212,0.055,1.000,3.845,5.493,1.160
-0.203,0.063,0.954,0.977,7.629,1.526
-0.190,0.073,0.889,-2.808,9.155,2.563
-0.189,0.084,0.882,-5.615,7.324,3.662
-0.183,0.098,0.921,-6.836,3.479,4.944
-0.188,0.114,0.940,-4.761,1.221,5.859
-0.184,0.134,0.963,-0.854,-0.732,6.226
-0.181,0.161,0.987,4.333,-2.686,6.531
-0.180,0.185,0.980,8.972,-2.869,5.676
-0.178,0.196,0.947,10.986,-2.319,3.113
-0.168,0.168,0.917,10.071,-2.197,-1.038
-0.164,0.131,0.898,6.958,-2.197,-4.333
-0.160,0.092,0.870,3.235,-1.831,-7.202
-0.167,0.064,0.840,-1.160,-1.831,-8.728
-0.184,0.013,0.847,-5.371,-3.357,-9.583
-0.202,-0.007,0.867,-8.728,-5.127,-8.423
-0.229,-0.002,0.884,-8.911,-7.568,-5.371
-0.256,-0.008,0.927,-6.348,-11.536,-2.991
-0.262,0.010,1.022,-3.235,-16.296,0.244
-0.264,0.057,1.105,-0.916,-17.883,3.784
-0.226,0.101,1.132,0.244,-14.709,5.066
-0.212,0.164,1.097,0.610,-9.827,4.395
-0.193,0.181,1.051,0.549,-6.226,1.648
-0.191,0.162,0.958,2.808,-2.441,-2.380
-0.198,0.103,0.912,3.967,-1.526,-5.371
-0.204,0.075,0.926,3.601,-3.784,-6.531
-0.214,0.063,0.914,2.808,-4.944,-6.104
-0.253,0.046,0.954,1.526,-7.751,-5.249
-0.256,0.024,1.054,0.305,-10.925,-4.028
-0.272,0.015,1.083,2.380,-9.583,-3.052
-0.276,0.001,1.102,4.272,-6.897,-2.197
-0.271,0.027,1.100,3.967,-4.395,-0.305
-0.262,0.034,1.088,2.380,-0.977,0.122
-0.255,0.026,1.050,-0.244,2.869,-0.488
-0.233,0.043,0.996,-3.540,6.287,-0.305
-0.238,0.047,0.951,-6.653,8.606,-0.183
-0.234,0.041,0.916,-8.667,8.972,0.122
-0.220,0.051,0.906,-8.545,7.507,0.977
-0.219,0.060,0.902,-6.897,6.042,2.014
-0.224,0.071,0.888,-3.967,4.578,2.869
-0.222,0.079,0.905,-0.793,2.258,3.540
-0.218,0.088,0.939,0.793,0.671,4.089
-0.216,0.100,0.960,1.404,0.549,4.272
-0.207,0.113,0.967,1.465,0.916,3.479
-0.205,0.131,0.953,0.854,2.197,2.380
-0.215,0.106,0.927,-0.854,3.784,0.061
-0.211,0.079,0.931,-3.052,3.357,-1.221
-0.214,0.067,0.934,-3.235,2.319,-1.221
-0.222,0.050,0.927,-1.892,1.709,-0.977
-0.227,0.039,0.938,-1.221,0.793,0.122
-0.231,0.062,0.960,-0.793,-0.549,2.014
-0.232,0.068,0.979,0.244,-1.160,2.869
-0.225,0.088,0.989,0.671,-0.854,3.235
-0.222,0.104,1.002,0.244,-0.183,3.052
-0.220,0.122,1.004,-0.305,1.221,1.953
-0.214,0.117,0.969,-0.183,2.808,0.000
-0.212,0.114,0.962,-0.427,2.869,-1.648
-0.217,0.110,0.944,-0.244,2.869,-2.747
-0.223,0.079,0.957,-0.977,2.319,-3.662
-0.226,0.053,0.967,-1.892,1.892,-3.662
-0.231,0.037,0.961,-2.686,2.075,-3.113
-0.232,0.034,0.973,-3.174,1.709,-2.014
-0.223,0.043,0.967,-2.502,1.770,-0.549
-0.225,0.053,0.946,-0.793,1.953,0.488
-0.224,0.054,0.937,-0.122,1.526,0.977
-0.220,0.075,0.949,-0.488,0.427,2.258
-0.215,0.091,0.975,-0.488,-0.061,2.563
-0.217,0.122,0.973,-0.366,0.549,2.441
-0.218,0.131,0.974,0.244,1.221,1.099
-0.219,0.118,0.964,0.732,1.526,-0.854
-0.221,0.088,0.967,0.488,1.282,-2.563
-0.225,0.060,0.961,-0.488,1.282,-2.930
-0.226,0.047,0.961,-1.160,1.282,-2.441
-0.222,0.039,0.956,-0.732,1.343,-1.648
-0.228,0.043,0.940,0.000,1.587,-0.610
-0.227,0.057,0.921,-0.305,1.404,0.488
-0.222,0.086,0.929,-1.648,0.000,1.587
-0.217,0.083,0.966,-2.686,-1.343,1.404
-0.217,0.088,0.970,-1.892,-1.038,1.221
-0.220,0.091,0.960,-0.488,0.000,0.916
-0.224,0.095,0.946,0.427,0.244,0.488
-0.220,0.091,0.958,0.427,0.061,0.122
-0.217,0.083,0.970,-1.038,0.000,-0.549
-0.217,0.086,0.958,-0.977,0.977,-0.854
-0.218,0.076,0.926,-0.366,1.648,-1.831
-0.221,0.066,0.916,0.244,0.671,-2.197
-0.215,0.055,0.932,1.221,-0.427,-1.953
-1.724,-0.227,1.652,-132.996,-484.253,-49.988
-1.921,-0.293,1.973,-86.243,-471.924,-39.734
-2.074,-0.304,2.208,10.010,-468.628,-32.654
-2.102,-0.242,2.254,121.887,-462.280,-34.851
-2.064,0.030,2.396,183.533,-439.453,-48.401
-1.945,0.022,2.918,135.559,-397.522,-76.965
-1.830,-0.157,3.398,2.502,-321.350,-98.022
-1.669,-0.271,3.760,-157.898,-226.257,-99.670
-1.436,-0.270,3.796,-254.883,-138.916,-84.290
-1.234,-0.020,3.325,-256.775,-71.411,-61.829
-1.000,0.097,2.766,-172.791,-36.255,-52.734
-0.938,-0.123,2.167,-46.875,-26.550,-61.768
-0.806,-0.360,1.602,55.847,-26.184,-64.758
-0.549,-0.585,1.361,91.248,-28.198,-57.312
-0.378,-0.636,1.245,66.895,-22.278,-43.579
-0.351,-0.527,1.120,16.357,-9.583,-25.696
-0.373,-0.443,0.932,-18.738,2.136,-12.817
-0.375,-0.302,0.831,-25.513,1.465,-1.526
-0.348,-0.221,0.918,-18.188,-9.399,7.874
-0.334,-0.159,1.062,-10.925,-19.043,15.381
-0.355,-0.026,1.111,-4.272,-19.714,22.949
-0.343,0.086,1.155,-0.244,-17.090,26.367
-0.315,0.219,1.216,-1.282,-13.428,25.696
-0.310,0.305,1.207,-2.930,-6.348,19.836
-0.294,0.244,1.125,-3.723,2.563,7.812
-0.290,0.105,1.056,-4.944,9.033,-3.296
-0.299,-0.037,1.013,-7.629,13.306,-9.399
-0.310,-0.129,0.958,-9.277,16.296,-9.827
-0.309,-0.144,0.919,-9.949,16.479,-5.737
-0.311,-0.146,0.953,-11.658,13.428,-1.343
-0.301,-0.110,0.966,-13.794,11.169,3.479
-0.279,-0.073,0.972,-15.076,10.193,7.935
-0.255,-0.033,0.981,-15.259,9.521,10.986
-0.227,0.028,0.960,-13.123,9.277,13.306
-0.198,0.057,0.958,-7.874,7.812,13.428
-0.180,0.081,0.911,-3.540,8.057,12.146
-0.181,0.121,0.861,-2.319,8.728,10.986
-0.172,0.141,0.878,-3.845,6.531,8.423
-0.181,0.134,0.915,-5.371,4.211,3.906
-0.200,0.081,0.925,-5.737,4.089,-0.916
-0.215,0.040,0.946,-6.531,4.028,-3.479
-0.232,-0.009,0.977,-7.446,3.601,-5.127
-0.261,-0.056,0.952,-6.958,4.395,-5.737
-0.280,-0.110,0.980,-6.104,2.869,-4.883
-0.288,-0.114,1.019,-3.662,0.854,-2.258
-0.286,-0.102,0.995,1.221,1.465,0.854
-0.284,-0.094,0.945,5.127,2.075,3.479
-0.262,-0.063,0.958,4.150,1.099,5.859
-0.248,-0.034,0.966,0.427,1.282,6.958
-0.240,-0.030,0.946,-3.540,3.418,6.897
-0.229,0.001,0.967,-6.897,3.662,7.263
-0.227,0.019,0.989,-7.690,3.418,6.958
-0.225,0.038,0.963,-6.531,3.906,6.226
-0.224,0.039,0.966,-4.089,2.380,5.127
-0.214,0.021,0.978,-1.160,0.916,4.456
-0.200,0.024,0.975,1.038,0.793,4.517
-0.197,0.045,0.961,1.953,1.099,4.517
-0.199,0.048,0.933,1.648,1.648,3.357
-0.199,0.034,0.918,-0.549,2.136,1.770
-0.206,0.031,0.926,-4.272,2.014,1.099
-0.212,0.013,0.942,-7.080,1.587,0.244
-0.213,0.015,0.950,-8.972,1.587,0.732
-0.213,0.028,0.948,-8.484,1.465,1.221
-0.223,0.033,0.944,-7.751,1.099,1.099
-0.226,0.036,0.963,-6.897,0.122,1.221
-0.221,0.039,0.990,-4.700,-1.099,1.038
-0.227,0.028,0.975,-1.282,-0.305,0.671
-0.229,0.010,0.942,1.038,0.305,0.122
-0.227,0.022,0.958,-0.488,-0.732,0.610
-0.227,0.018,0.989,-2.991,-1.282,0.549
-0.230,0.004,1.007,-4.272,-0.671,0.366
-0.236,0.000,0.993,-4.028,1.038,0.610
-0.234,0.015,0.946,-2.686,2.136,1.465
-0.236,0.007,0.949,-0.427,0.488,1.587
-0.227,0.020,0.946,1.099,-1.099,2.441
-0.224,0.033,0.960,2.747,-2.075,2.930
-0.228,0.029,0.968,3.906,-2.136,2.319
-0.230,0.028,0.962,2.380,-1.526,1.831
-0.231,0.021,0.984,-1.282,-1.709,1.343
-0.236,0.017,0.992,-4.456,-0.854,1.160
-0.241,0.012,0.993,-5.798,0.305,1.038
-0.243,0.006,0.994,-5.188,1.038,1.282
-0.235,0.012,0.978,-4.333,1.465,1.770
-0.234,0.025,0.957,-4.272,1.770,1.953
-0.231,0.012,0.982,-5.249,1.099,1.404
-0.228,0.023,0.988,-5.615,1.160,2.136
-0.230,0.014,0.990,-4.883,1.892,2.319
-0.236,0.029,0.964,-3.174,2.380,2.625
-0.236,0.033,0.964,-1.831,1.648,2.869
-0.233,0.027,0.982,-0.854,0.000,2.686
-0.232,0.041,0.980,0.488,0.183,3.174
-0.230,0.038,0.975,0.916,0.610,2.380
-0.231,0.033,0.971,-0.244,1.404,1.709
-0.231,0.028,0.967,-1.953,1.831,0.977
-0.240,0.001,0.971,-2.747,2.014,0.366
-0.237,-0.001,0.987,-3.418,2.075,0.793
-0.240,0.008,0.991,-2.991,2.441,1.953
-0.238,0.023,0.980,-1.770,3.113,2.747
-0.230,0.044,0.965,-0.366,3.479,3.113
-0.228,0.045,0.947,0.061,3.784,2.258
-0.231,0.029,0.949,-1.099,3.479,1.221
-0.225,0.026,0.956,-2.930,3.174,0.977
-0.236,0.046,0.957,-4.333,2.991,1.221
-0.226,0.031,0.978,-5.249,2.930,0.610
-0.239,0.038,0.956,-5.981,3.723,0.549
-0.238,0.048,0.968,-5.371,2.808,0.854
-0.232,0.043,0.977,-2.136,1.648,0.488
-0.235,0.040,0.964,-0.061,1.953,0.427
-0.234,0.030,0.974,0.366,1.770,0.427
-0.225,0.034,0.964,-0.244,2.441,0.549
-0.221,0.030,0.942,-1.160,3.418,0.427
-0.223,0.040,0.934,-1.526,3.052,0.671
-0.219,0.043,0.939,-1.343,2.014,0.427
-0.219,0.041,0.958,-2.014,1.282,0.305
-0.221,0.051,0.968,-2.380,1.343,0.671
-0.223,0.074,0.955,-2.258,1.648,0.793
-0.222,0.076,0.947,-1.587,1.282,-0.122
-0.221,0.055,0.986,-0.916,0.000,-1.404
-0.221,0.049,1.004,-0.488,0.366,-1.831
-1.660,0.041,1.444,63.049,-584.290,39.307
-1.649,-0.015,1.950,64.941,-567.993,26.062
-1.521,-0.107,2.481,58.044,-540.039,11.963
-1.453,-0.009,2.656,42.908,-479.248,1.831
-1.390,0.008,2.757,15.259,-410.339,-13.000
-1.312,-0.141,2.768,-23.193,-342.468,-31.494
-1.264,-0.220,2.558,-58.350,-275.269,-39.978
-1.249,-0.317,2.250,-76.538,-222.778,-39.978
-1.228,-0.356,2.026,-75.256,-193.542,-33.142
-1.185,-0.323,2.011,-60.608,-183.350,-20.325
-1.074,-0.324,2.104,-37.354,-180.359,-8.179
-0.917,-0.188,2.202,-12.878,-172.119,3.662
-0.777,-0.070,2.140,3.418,-152.222,10.437
-0.650,0.009,1.954,8.667,-127.136,10.559
-0.542,0.140,1.816,3.784,-105.591,8.545
-0.469,0.252,1.734,-4.883,-88.440,1.404
-0.419,0.167,1.725,-12.634,-72.876,-12.756
-0.397,0.014,1.624,-15.259,-54.443,-26.428
-0.437,-0.103,1.449,-13.794,-36.926,-32.837
-0.451,-0.269,1.365,-8.850,-28.137,-34.851
-0.442,-0.364,1.324,-3.235,-24.963,-29.724
-0.425,-0.367,1.236,3.235,-20.020,-19.287
-0.401,-0.352,1.148,7.874,-16.785,-8.667
-0.368,-0.240,1.078,9.949,-15.686,2.014
-0.336,-0.062,1.060,10.193,-16.418,10.132
-0.307,0.034,1.041,9.888,-16.907,10.742
-0.294,0.075,1.089,7.751,-18.188,7.263
-0.312,0.089,1.126,4.089,-16.907,2.686
-0.320,0.045,1.168,1.831,-14.587,-2.319
-0.314,0.029,1.191,1.648,-12.024,-4.822
-0.318,0.004,1.169,3.113,-8.606,-6.714
-0.305,-0.057,1.149,6.042,-6.348,-8.850
-0.286,-0.112,1.123,8.362,-4.211,-8.728
-0.288,-0.137,1.036,10.498,-0.671,-6.775
-0.302,-0.140,0.976,10.437,0.793,-3.967
-0.279,-0.139,0.991,7.141,-0.122,-0.671
-0.270,-0.100,0.964,1.343,0.793,3.113
-0.263,-0.051,0.972,-4.639,1.709,6.042
-0.265,-0.014,0.981,-8.362,2.197,7.324
-0.270,0.026,1.004,-9.521,2.563,7.874
-0.264,0.038,1.054,-9.033,2.380,7.263
-0.263,0.053,1.070,-6.714,3.174,6.348
-0.262,0.051,1.053,-2.930,5.981,4.883
-0.260,0.047,1.013,0.488,8.789,3.357
-0.257,0.041,0.976,4.333,9.888,1.709
-0.251,0.035,0.913,7.202,10.315,-0.122
-0.241,0.013,0.906,6.470,8.850,-1.709
-0.236,-0.003,0.911,2.991,7.507,-2.686
-0.241,-0.022,0.925,-0.916,6.958,-3.235
-0.231,-0.042,0.922,-5.188,7.629,-3.784
-0.247,-0.047,0.932,-9.033,7.507,-3.662
-0.244,-0.069,0.969,-11.963,5.859,-3.296
-0.250,-0.048,0.965,-11.108,4.944,-1.709
-0.250,-0.042,0.973,-6.531,3.052,-0.549
-0.242,-0.032,0.982,-1.526,1.709,0.549
-0.227,-0.015,0.964,1.160,1.221,1.526
-0.219,0.005,0.960,1.038,1.038,1.709
-0.219,0.004,0.966,-1.526,1.099,1.038
-0.212,-0.002,0.974,-4.883,1.770,-0.061
-0.210,-0.001,0.960,-7.690,2.808,-0.366
-0.212,0.014,0.947,-8.972,3.296,-0.671
-0.217,-0.000,0.953,-9.216,2.930,-1.160
-0.220,-0.006,0.956,-6.836,2.319,-0.977
-0.222,-0.011,0.953,-2.319,1.831,-0.427
-0.218,0.003,0.928,1.282,1.282,0.427
-0.216,0.027,0.911,3.967,0.549,1.038
-0.209,0.028,0.920,3.845,-0.732,0.427
-0.202,0.036,0.921,3.479,-0.977,-0.366
-0.200,0.026,0.917,2.502,-0.671,-1.892
-0.210,0.008,0.905,0.916,-0.732,-2.991
-0.225,-0.017,0.895,0.671,-1.526,-3.601
-0.233,-0.046,0.922,1.465,-3.235,-3.479
-0.238,-0.047,0.957,1.831,-4.578,-2.747
-0.237,-0.022,0.970,1.404,-4.700,-1.465
-0.235,-0.008,0.992,1.526,-4.883,-0.977
-0.231,-0.019,1.000,1.831,-4.150,-1.526
-0.236,-0.024,0.998,1.526,-2.808,-1.831
-0.232,-0.022,0.993,1.404,-2.136,-1.892
-0.234,-0.017,0.983,1.526,-1.892,-1.831
-0.236,-0.030,0.985,2.319,-1.831,-2.441
-0.238,-0.043,0.998,2.197,-1.831,-2.502
-0.240,-0.039,1.000,1.648,-1.404,-1.953
-0.242,-0.039,1.006,0.854,-1.465,-1.526
-0.246,-0.040,1.013,0.366,-1.099,-1.526
-0.245,-0.055,1.025,-0.488,-0.549,-1.343
-0.242,-0.051,1.025,-1.282,0.427,-0.183
-0.243,-0.036,0.998,-0.793,1.587,1.160
-0.238,-0.035,0.978,0.061,1.648,1.587
-0.236,-0.030,0.988,0.183,1.038,2.014
-0.235,-0.015,0.999,-0.671,0.977,2.808
-0.232,0.003,0.991,-1.282,1.587,2.563
-0.229,0.010,0.991,-1.709,1.892,1.648
-0.229,0.004,1.004,-1.465,1.526,0.488
-0.229,-0.005,0.999,-1.160,2.258,-0.732
-0.235,-0.014,0.983,-0.366,2.991,-1.221
-0.233,-0.030,0.974,0.488,2.808,-1.526
-0.224,-0.032,0.967,1.282,2.441,-0.854
-0.240,-0.031,0.962,1.831,2.136,-0.366
-0.228,-0.017,0.966,1.892,0.916,0.305
-0.234,-0.033,0.980,2.258,0.671,-0.305
-0.231,-0.034,0.965,1.709,1.587,0.427
-0.225,-0.004,0.987,-0.305,1.160,1.282
-0.222,0.001,0.981,-0.366,1.831,0.671
-0.234,-0.002,0.966,-0.061,2.686,-0.610
-0.226,-0.009,0.966,1.099,2.197,-0.977
-0.230,-0.009,0.945,2.136,2.502,-1.160
-0.227,-0.009,0.958,1.587,1.892,-1.038
-0.237,-0.006,0.948,0.305,1.953,-1.160
-0.231,-0.022,0.957,-1.282,2.075,-1.526
-0.228,-0.014,0.961,-2.502,1.709,-1.221
-0.235,-0.023,0.949,-1.465,2.075,-1.587
-0.246,-0.042,0.943,-0.244,1.648,-1.709
-0.240,-0.038,0.962,0.122,0.427,-0.549
-0.238,-0.040,0.986,0.000,0.000,0.244
-0.238,-0.031,0.996,-0.610,0.793,0.916
-0.240,-0.004,0.990,-0.854,2.197,1.404
-0.241,0.004,0.989,-1.221,3.113,0.854
-0.240,-0.000,0.976,-2.197,3.784,-0.549
-0.240,-0.013,0.972,-3.357,4.150,-1.648
-1.482,0.178,1.650,-14.099,-519.714,-16.418
-1.486,0.175,2.042,-76.599,-484.253,-27.527
-1.511,0.127,2.386,-132.019,-436.035,-35.217
-1.500,-0.040,2.755,-148.499,-391.785,-43.274
-1.551,-0.206,2.870,-118.347,-346.741,-44.312
-1.621,-0.545,2.628,-52.368,-300.964,-41.016
-1.612,-0.719,2.230,13.855,-268.372,-23.071
-1.507,-0.493,1.870,52.490,-253.052,11.658
-1.371,-0.169,1.934,53.955,-254.639,42.725
-1.178,0.193,2.237,34.668,-253.174,60.913
-0.971,0.654,2.481,12.756,-232.300,65.002
-0.731,0.860,2.652,-15.320,-195.801,47.607
-0.608,0.956,2.730,-45.410,-148.560,19.226
-0.580,0.752,2.469,-60.242,-92.041,-16.846
-0.581,0.285,2.118,-52.551,-48.706,-50.537
-0.623,-0.051,1.832,-36.499,-26.611,-63.171
-0.647,-0.242,1.614,-19.104,-16.602,-58.533
-0.574,-0.325,1.405,-1.770,-10.742,-45.532
-0.502,-0.337,1.218,10.254,-7.629,-29.175
-0.402,-0.208,1.056,11.780,-6.897,-10.925
-0.309,-0.043,0.975,7.568,-7.019,1.587
-0.270,0.028,0.902,0.305,-6.287,4.761
-0.284,0.050,0.902,-4.517,-8.118,4.639
-0.307,0.065,0.962,-4.944,-12.024,4.822
-0.321,0.092,1.023,-3.235,-14.832,6.104
-0.340,0.118,1.057,0.122,-15.381,7.019
-0.365,0.141,1.099,3.540,-16.052,7.019
-0.370,0.132,1.188,7.629,-17.456,6.226
-0.351,0.107,1.265,12.207,-16.663,4.578
-0.329,0.105,1.221,16.602,-10.010,3.052
-0.304,0.097,1.135,16.968,-2.747,0.732
-0.285,0.054,1.074,10.376,2.747,-2.075
-0.272,0.015,1.008,0.305,8.057,-3.296
-0.278,0.004,0.967,-9.766,10.986,-3.052
-0.266,0.000,0.951,-16.052,11.414,-1.587
-0.272,0.015,0.920,-16.907,11.047,0.732
-0.268,0.024,0.922,-13.916,8.545,3.174
-0.255,0.033,0.959,-7.568,4.578,5.310
-0.250,0.057,0.985,-0.549,2.197,7.324
-0.250,0.091,1.001,4.456,1.953,8.118
-0.234,0.112,1.017,5.615,2.808,7.263
-0.256,0.122,1.017,3.540,4.517,5.066
-0.252,0.106,1.012,0.061,6.714,2.197
-0.269,0.081,0.975,-2.075,10.132,-0.916
-0.263,0.036,0.944,-3.357,12.024,-2.563
-0.267,0.009,0.914,-3.784,11.597,-2.991
-0.263,-0.024,0.903,-3.906,10.315,-2.441
-0.271,-0.049,0.919,-3.052,7.751,-0.610
-0.265,-0.041,0.926,-0.916,5.798,2.625
-0.270,-0.009,0.929,0.671,4.883,5.920
-0.271,0.009,0.948,2.197,3.174,7.690
-0.264,0.027,0.981,2.563,1.892,8.972
-0.251,0.056,1.002,1.892,1.648,9.888
-0.243,0.087,1.000,1.099,3.418,9.705
-0.232,0.129,0.976,-0.244,5.615,8.606
