aX,aY,aZ,gX,gY,gZ
-0.265,-0.105,-1.156,10.193,19.714,-15.137
-0.260,-0.126,-1.159,3.540,15.625,-13.855
-0.246,-0.145,-1.173,-5.493,12.512,-12.024
-0.229,-0.160,-1.193,-13.306,8.850,-9.583
-0.215,-0.155,-1.196,-19.043,4.944,-6.592
-0.198,-0.150,-1.185,-23.437,0.732,-4.211
-0.206,-0.144,-1.149,-24.597,-2.747,-2.808
-0.208,-0.097,-1.136,-23.132,-4.089,-1.038
-0.203,-0.090,-1.120,-21.851,-4.883,-1.221
-0.199,-0.106,-1.108,-17.822,-4.150,-2.869
-0.192,-0.103,-1.123,-12.695,-2.197,-3.540
-0.188,-0.116,-1.105,-8.545,-2.869,-4.211
-0.187,-0.150,-1.093,-6.531,-3.418,-4.883
-0.175,-0.182,-1.105,-5.554,-3.357,-4.944
-0.165,-0.164,-1.128,-3.906,-4.028,-3.235
-0.165,-0.182,-1.098,-5.127,-6.348,-2.197
-0.160,-0.177,-1.070,-5.920,-9.033,-0.732
-0.155,-0.154,-1.037,-6.470,-10.864,1.831
-0.156,-0.124,-1.015,-7.141,-11.597,4.089
-0.161,-0.074,-1.002,-5.615,-11.536,5.676
-0.156,-0.041,-0.985,-2.380,-10.986,5.249
-0.156,-0.041,-0.952,-0.427,-10.620,2.869
-0.149,-0.048,-0.939,1.038,-9.521,0.488
-0.146,-0.072,-0.927,0.732,-7.690,-1.587
-0.142,-0.095,-0.944,1.160,-5.310,-2.808
-0.133,-0.104,-0.967,1.404,-3.113,-2.869
-0.138,-0.134,-0.952,0.854,-2.319,-2.502
-0.140,-0.120,-0.978,2.747,-1.099,-0.916
-0.139,-0.100,-0.993,1.892,-0.549,0.610
-0.146,-0.109,-0.997,-1.221,-1.282,0.366
-0.149,-0.098,-0.998,-2.319,-1.770,0.793
-0.149,-0.100,-1.008,-3.357,-2.075,0.977
-0.154,-0.096,-1.021,-4.700,-2.930,0.977
-0.167,-0.099,-1.001,-5.432,-4.028,1.282
-0.172,-0.086,-0.980,-3.845,-4.333,1.526
-0.166,-0.076,-0.990,-2.747,-3.113,1.526
-0.168,-0.083,-0.999,-2.502,-2.686,1.221
-0.167,-0.069,-0.999,-0.610,-3.479,1.404
-0.164,-0.075,-0.952,1.221,-4.456,0.793
-0.160,-0.088,-0.979,3.357,-1.709,0.122
-0.160,-0.084,-1.004,3.906,-0.061,0.305
-0.159,-0.057,-1.022,2.563,-1.099,0.977
-0.165,-0.056,-1.013,0.183,-2.930,0.244
-0.168,-0.062,-0.995,-1.404,-4.150,-1.038
-0.163,-0.066,-0.988,-2.991,-3.540,-1.953
-0.155,-0.094,-0.993,-3.540,-2.747,-2.930
-0.149,-0.108,-0.999,-1.648,-2.197,-2.869
-0.151,-0.102,-0.990,1.221,-1.831,-2.014
-0.149,-0.080,-0.991,3.418,-1.343,-1.587
-0.149,-0.087,-1.005,2.502,-0.793,-2.380
-0.145,-0.083,-1.020,1.404,-0.854,-2.869
-0.142,-0.094,-1.019,1.160,-2.136,-3.113
-0.139,-0.095,-1.017,0.488,-3.296,-3.357
-0.141,-0.111,-1.007,-0.916,-3.967,-3.235
-0.145,-0.124,-1.000,-0.549,-3.906,-2.808
-0.139,-0.104,-1.020,1.038,-2.991,-1.648
-0.142,-0.097,-1.005,-0.244,-3.662,-1.160
-0.143,-0.100,-1.012,-3.174,-3.906,-1.526
-0.139,-0.103,-0.991,-4.761,-4.517,-1.892
-0.133,-0.115,-0.994,-2.991,-3.967,-2.136
-0.130,-0.117,-1.001,-2.014,-3.357,-1.892
-0.134,-0.104,-1.006,-1.648,-3.418,-1.221
-0.136,-0.105,-0.992,-0.854,-3.540,-1.160
-0.140,-0.128,-0.981,0.183,-3.479,-1.404
-0.133,-0.118,-1.011,0.427,-1.953,-0.793
-0.135,-0.128,-1.016,-1.038,-2.075,-0.183
-0.140,-0.118,-1.012,-2.319,-3.235,0.366
-0.142,-0.121,-0.975,-2.075,-4.395,0.549
-0.142,-0.104,-0.965,-1.038,-3.601,0.488
-0.134,-0.120,-0.967,-0.732,-1.892,0.061
-0.135,-0.122,-0.980,-0.732,-1.404,-0.122
-0.134,-0.103,-0.991,-1.221,-1.160,0.671
-0.138,-0.098,-0.988,-1.038,-1.587,0.488
-0.142,-0.105,-0.974,-0.854,-2.380,0.061
-0.141,-0.092,-0.977,-1.831,-2.319,-0.122
-0.141,-0.107,-0.982,-4.089,-2.441,-0.732
-0.138,-0.125,-0.996,-4.150,-2.747,-0.977
-0.138,-0.107,-0.982,-3.540,-3.479,-0.183
-0.139,-0.106,-0.966,-3.723,-3.113,-0.183
-0.138,-0.114,-0.974,-3.235,-1.282,-0.671
-0.139,-0.116,-0.977,-2.258,-0.366,-0.671
-0.135,-0.114,-0.982,-1.526,0.061,-0.366
-0.134,-0.132,-0.984,-0.122,0.244,-0.793
-0.134,-0.134,-0.993,1.648,0.610,-0.671
-0.128,-0.136,-1.000,1.770,0.366,-0.366
-0.124,-0.140,-1.005,0.305,-0.305,-0.061
-0.129,-0.142,-0.997,-1.648,-1.465,0.793
-0.133,-0.130,-0.982,-1.587,-2.319,1.892
-0.131,-0.113,-0.978,-0.305,-2.380,2.930
-0.132,-0.091,-0.976,1.404,-1.465,3.296
-0.130,-0.084,-0.983,2.014,-0.366,2.563
-0.129,-0.101,-0.979,0.488,-0.305,0.732
-0.126,-0.123,-0.978,-1.831,0.244,-0.366
-0.126,-0.135,-0.989,-3.540,0.244,-0.916
-0.120,-0.154,-0.997,-4.883,0.244,-0.610
-1.154,0.312,-1.512,-135.071,489.319,-42.114
-1.227,0.104,-1.781,-167.908,478.638,-76.965
-1.195,-0.016,-2.065,-169.189,469.177,-101.257
-1.172,-0.321,-2.292,-140.686,455.322,-117.310
-1.180,-0.669,-2.711,-78.979,449.524,-118.530
-1.066,-0.818,-3.229,-7.507,432.800,-101.868
-0.905,-0.556,-3.254,61.707,372.375,-67.322
-0.776,-0.463,-3.054,104.309,298.462,-43.640
-0.639,-0.531,-2.874,99.243,240.173,-36.316
-0.525,-0.585,-2.735,58.655,191.833,-26.855
-0.430,-0.614,-2.607,0.671,152.283,-15.930
-0.370,-0.610,-2.589,-49.255,119.995,-3.540
-0.342,-0.522,-2.373,-71.655,83.740,12.329
-0.364,-0.314,-2.081,-65.552,49.377,29.846
-0.382,-0.059,-1.847,-47.791,30.762,41.687
-0.375,0.123,-1.664,-28.687,24.353,42.664
-0.347,0.181,-1.522,-7.080,21.912,33.264
-0.309,0.196,-1.470,9.583,23.804,21.301
-0.263,0.150,-1.475,18.738,25.940,9.155
-0.225,0.069,-1.455,23.621,23.010,-1.526
-0.180,-0.024,-1.432,24.597,16.235,-8.545
-0.145,-0.090,-1.370,20.813,7.812,-11.536
-0.118,-0.133,-1.308,13.550,-1.648,-11.108
-0.107,-0.110,-1.219,4.333,-7.812,-8.850
-0.084,-0.092,-1.206,-6.348,-8.789,-7.202
-0.066,-0.107,-1.210,-13.550,-8.240,-7.996
-0.049,-0.098,-1.189,-15.930,-9.949,-8.850
-0.042,-0.152,-1.112,-17.761,-13.367,-11.719
-0.029,-0.204,-1.056,-16.724,-14.832,-13.306
-0.015,-0.214,-1.024,-14.771,-13.367,-12.085
-0.007,-0.199,-1.000,-14.465,-10.559,-10.010
-0.001,-0.182,-0.993,-11.047,-7.385,-8.789
0.001,-0.189,-0.996,-7.019,-4.028,-8.423
0.008,-0.191,-0.991,-3.174,-1.831,-8.423
0.012,-0.187,-1.012,-2.075,0.366,-7.690
0.015,-0.191,-1.058,-2.686,1.831,-7.751
0.014,-0.191,-1.073,-4.333,1.282,-7.385
0.004,-0.222,-1.080,-5.066,-0.061,-7.690
0.001,-0.232,-1.072,-4.700,-0.793,-6.042
0.000,-0.245,-1.066,-2.258,-1.160,-4.150
-0.005,-0.240,-1.046,1.770,-1.587,-1.709
-0.006,-0.179,-1.033,6.165,-1.648,2.014
-0.014,-0.132,-1.005,8.789,-2.380,4.150
-0.022,-0.114,-0.977,9.521,-2.930,4.272
-0.026,-0.080,-0.964,8.057,-2.930,3.906
-0.028,-0.064,-0.957,5.005,-2.136,2.380
-0.023,-0.076,-0.976,1.465,-0.916,-0.427
-0.024,-0.095,-0.992,0.122,-0.793,-2.563
-0.031,-0.099,-0.980,-0.977,-2.136,-3.235
-0.038,-0.110,-0.948,-1.953,-3.357,-3.906
-0.032,-0.138,-0.949,-1.465,-2.869,-4.822
-0.026,-0.131,-0.973,-0.977,-1.404,-4.456
-0.026,-0.133,-0.961,-1.099,-1.404,-4.089
-0.023,-0.142,-0.961,-0.183,-0.916,-4.456
-0.021,-0.156,-0.952,0.244,-0.061,-4.700
-0.024,-0.167,-0.959,1.221,1.282,-4.333
-0.027,-0.167,-0.966,3.418,2.014,-3.540
-0.029,-0.156,-0.970,3.662,1.953,-2.869
-0.019,-0.166,-0.977,2.136,1.770,-2.563
-0.028,-0.157,-0.980,0.916,1.587,-1.892
-0.033,-0.140,-0.977,-0.122,1.648,-0.671
-0.032,-0.128,-0.999,2.686,1.953,-0.916
-0.032,-0.133,-0.993,2.441,1.587,-1.404
-0.031,-0.147,-0.991,1.221,1.343,-2.258
-0.029,-0.158,-1.001,0.916,1.465,-2.563
-0.029,-0.159,-1.012,1.282,1.587,-2.197
-0.023,-0.168,-1.010,1.282,1.404,-1.770
-0.018,-0.163,-1.012,1.465,1.282,-1.038
-0.024,-0.164,-1.000,0.549,0.977,0.061
-0.022,-0.155,-1.001,1.526,0.977,1.099
-0.021,-0.143,-1.012,2.136,1.587,2.197
-0.024,-0.134,-1.027,3.540,2.686,2.441
-0.024,-0.120,-1.036,6.226,2.686,2.563
-0.033,-0.107,-1.030,6.592,1.953,2.014
-0.038,-0.129,-1.005,4.700,1.282,0.610
-0.032,-0.136,-1.016,4.089,1.587,-0.366
-0.025,-0.149,-1.017,2.747,1.465,-0.488
-0.026,-0.160,-1.027,1.221,0.916,0.122
-0.025,-0.147,-1.020,0.000,0.000,1.282
-0.031,-0.144,-1.016,-0.244,-0.244,2.136
-0.032,-0.129,-1.012,0.122,-0.244,2.686
-0.031,-0.120,-1.005,-0.732,-0.305,2.930
-0.033,-0.120,-1.008,-0.488,0.427,2.258
-0.027,-0.117,-1.008,1.343,1.099,2.075
-0.029,-0.121,-0.995,2.014,1.160,1.587
-0.031,-0.135,-0.996,1.770,1.831,1.282
-0.026,-0.129,-1.004,2.258,1.953,1.465
-0.023,-0.133,-0.999,0.549,1.343,1.526
-0.020,-0.141,-0.998,-0.610,0.732,1.465
-0.026,-0.139,-0.992,-1.648,0.671,2.258
-0.033,-0.111,-0.991,-1.892,0.916,3.601
-0.034,-0.098,-0.993,-1.038,0.793,3.723
-0.033,-0.084,-1.000,-0.793,0.977,3.052
-0.036,-0.105,-1.003,-2.075,1.221,1.343
-0.035,-0.126,-1.009,-0.916,1.526,-0.122
-0.032,-0.135,-0.998,-0.122,1.160,0.000
-0.039,-0.126,-0.996,-0.366,1.526,0.488
-0.035,-0.115,-0.999,-0.671,1.892,0.793
-0.031,-0.116,-0.994,-1.831,1.465,0.366
-0.032,-0.124,-0.993,-2.869,1.343,-0.061
-0.030,-0.121,-1.000,-1.526,1.465,-0.183
-0.026,-0.132,-0.998,-1.343,1.343,-0.305
-0.027,-0.155,-0.996,-0.732,1.282,-0.305
-0.027,-0.138,-0.999,1.526,1.343,1.038
-0.033,-0.121,-1.007,2.258,1.892,1.648
-0.034,-0.132,-0.996,2.502,1.709,1.038
-0.034,-0.130,-1.001,2.686,2.258,0.793
-0.030,-0.124,-1.013,1.526,2.808,1.038
-0.028,-0.130,-1.021,0.305,2.625,0.427
-0.031,-0.131,-1.028,-0.427,2.380,0.061
-0.032,-0.134,-1.030,-0.610,1.709,0.000
-0.036,-0.136,-1.024,-0.427,1.160,0.061
-0.040,-0.124,-1.038,-0.977,1.099,0.366
-0.039,-0.117,-1.041,-2.441,0.610,0.366
-0.035,-0.118,-1.030,-3.479,-0.427,-0.366
-0.032,-0.136,-1.013,-3.906,-0.977,-0.977
-0.030,-0.140,-1.000,-3.357,-1.526,-1.038
-0.029,-0.145,-0.987,-3.601,-1.221,-0.427
-0.029,-0.158,-0.992,-1.221,-0.244,-0.061
-1.109,-0.565,-1.669,-51.025,461.243,-131.165
-1.249,-0.733,-1.983,33.020,467.529,-119.751
-1.182,-0.569,-2.240,123.352,447.083,-87.219
-0.978,-0.229,-2.573,152.527,416.687,-55.237
-0.833,-0.054,-2.934,111.084,379.700,-42.847
-0.688,-0.186,-3.167,30.457,324.890,-50.781
-0.516,-0.343,-3.146,-47.852,253.906,-57.922
-0.484,-0.491,-2.729,-106.628,177.307,-55.969
-0.525,-0.700,-2.237,-137.390,121.582,-51.392
-0.538,-0.811,-1.912,-133.484,97.534,-35.217
-0.515,-0.637,-1.813,-98.938,91.370,-6.165
-0.504,-0.352,-1.841,-50.049,89.966,20.325
-0.486,-0.149,-1.886,-10.010,83.496,31.921
-0.477,-0.043,-1.905,14.648,70.618,32.898
-0.447,-0.010,-1.828,26.123,52.979,28.137
-0.440,-0.028,-1.758,32.959,36.865,21.484
-0.408,-0.077,-1.650,38.513,21.240,15.442
-0.349,-0.048,-1.579,49.072,7.263,14.954
-0.323,0.026,-1.550,52.063,-2.014,17.151
-0.303,0.072,-1.426,49.316,-13.794,15.503
-0.267,0.091,-1.276,43.457,-25.818,10.315
-0.230,0.053,-1.137,32.837,-31.433,3.784
-0.191,-0.002,-1.072,18.250,-30.090,-2.441
-0.148,-0.038,-1.031,4.089,-26.794,-5.981
-0.111,-0.114,-0.992,-2.441,-23.865,-9.460
-0.082,-0.139,-0.951,-3.174,-21.301,-10.010
-0.056,-0.142,-0.914,-1.831,-16.968,-8.972
-0.036,-0.157,-0.918,-0.305,-9.705,-9.338
-0.020,-0.163,-0.979,-2.502,-2.747,-9.583
-0.016,-0.180,-1.016,-3.479,0.610,-9.827
-0.008,-0.209,-1.065,-2.014,1.831,-9.949
-0.005,-0.237,-1.055,2.380,-0.183,-8.850
-0.004,-0.230,-1.065,6.531,-1.953,-6.348
0.001,-0.220,-1.049,6.897,-3.235,-3.967
0.004,-0.208,-1.053,5.920,-3.967,-2.563
0.009,-0.201,-1.051,3.784,-5.066,-0.732
0.002,-0.187,-1.014,0.305,-6.714,1.465
-0.005,-0.169,-1.000,-1.648,-6.714,3.967
-0.018,-0.166,-0.976,-4.150,-6.958,5.432
-0.031,-0.134,-0.992,-5.676,-5.554,7.690
-0.038,-0.093,-0.998,-5.737,-4.272,8.850
-0.050,-0.069,-0.995,-2.930,-4.150,8.301
-0.060,-0.047,-0.977,-1.343,-4.395,7.629
-0.058,-0.036,-0.987,-1.709,-3.418,5.676
-0.060,-0.034,-0.990,-2.258,-3.113,3.479
-0.062,-0.059,-0.962,-0.549,-3.601,1.404
-0.065,-0.050,-0.970,2.258,-3.418,0.549
-0.066,-0.037,-0.982,1.404,-2.747,-0.427
-0.065,-0.055,-0.976,-0.305,-3.174,-2.563
-0.062,-0.091,-0.948,-0.977,-3.418,-4.272
-0.056,-0.122,-0.947,-0.488,-2.869,-5.188
-0.046,-0.117,-0.957,-0.488,-1.709,-4.578
-0.049,-0.129,-0.963,-0.488,-1.404,-4.395
-0.046,-0.137,-0.927,0.549,-1.648,-4.089
-0.036,-0.131,-0.951,3.235,-0.305,-3.723
-0.035,-0.128,-0.956,1.770,0.916,-3.357
-0.036,-0.143,-0.965,-0.305,0.732,-3.479
-0.035,-0.151,-0.974,-1.160,1.404,-3.235
-0.045,-0.173,-0.978,0.610,1.709,-2.869
-0.042,-0.136,-0.997,2.319,2.136,-0.793
-0.044,-0.137,-1.013,0.610,1.770,-0.305
-0.045,-0.112,-1.041,-1.221,1.160,0.122
-0.053,-0.119,-0.993,-1.526,-0.549,0.000
-0.052,-0.111,-0.985,2.502,-0.977,-0.427
-0.051,-0.103,-1.002,3.235,0.977,0.244
-0.052,-0.116,-1.012,1.770,0.977,-0.671
-0.050,-0.115,-1.021,0.244,0.366,-0.854
-0.052,-0.138,-0.992,-2.502,-0.793,-1.343
-0.049,-0.171,-0.953,-2.625,-0.793,-1.648
-0.048,-0.145,-1.019,-0.061,3.601,0.244
-0.043,-0.141,-1.051,0.488,4.944,1.221
-0.041,-0.136,-1.056,0.061,2.930,1.282
-0.046,-0.128,-1.050,-2.197,1.282,1.648
-0.056,-0.119,-1.036,-4.761,0.549,1.709
-0.051,-0.096,-1.056,-3.479,1.282,1.465
-0.058,-0.097,-1.040,-2.441,-0.610,0.244
-0.059,-0.098,-1.031,-1.465,-1.221,-0.854
-0.057,-0.125,-1.005,-1.831,-1.465,-2.075
-0.051,-0.152,-0.983,-1.282,-1.709,-2.502
-0.044,-0.149,-1.018,-0.916,0.244,-1.404
-0.045,-0.155,-1.028,-1.953,0.244,-0.671
-0.050,-0.139,-1.035,-2.258,-0.549,0.610
-0.053,-0.126,-1.029,-1.404,-0.854,1.160
-0.055,-0.126,-1.030,-0.549,-0.854,0.732
-0.054,-0.131,-1.032,0.000,-0.610,0.305
-0.053,-0.149,-1.019,0.122,-1.343,0.061
-0.055,-0.141,-1.012,0.916,-2.075,0.732
-0.051,-0.129,-1.012,1.770,-1.892,1.282
-0.052,-0.113,-1.001,3.235,-2.258,1.404
-0.045,-0.113,-0.997,3.540,-2.136,0.732
-0.044,-0.119,-1.006,3.174,-1.587,-0.122
-0.040,-0.140,-1.005,1.038,-1.709,-0.610
-0.041,-0.138,-1.016,-1.221,-2.075,-0.366
-0.041,-0.139,-1.018,-2.014,-3.113,0.244
-0.040,-0.129,-1.020,-1.221,-3.540,0.610
-0.049,-0.130,-1.000,0.061,-4.395,0.732
-0.049,-0.124,-0.998,2.319,-4.028,0.793
-0.044,-0.132,-0.988,4.333,-3.662,0.549
-0.040,-0.142,-0.996,6.775,-2.930,0.732
-0.038,-0.143,-0.995,7.019,-2.441,1.892
-0.037,-0.161,-0.986,5.432,-2.747,2.747
-0.042,-0.147,-1.025,3.601,-1.465,4.333
-0.044,-0.122,-1.034,0.305,-2.014,5.676
-0.049,-0.107,-1.027,-2.075,-3.174,5.859
-0.052,-0.080,-1.031,-2.502,-2.319,5.371
-0.057,-0.092,-1.059,-1.953,-1.587,3.601
-0.056,-0.089,-1.031,1.038,-3.906,2.563
-0.050,-0.095,-1.024,2.991,-4.333,1.587
-0.040,-0.117,-1.026,3.784,-4.089,0.427
-0.032,-0.137,-1.027,2.625,-4.333,0.000
-0.027,-0.151,-1.001,1.160,-5.676,0.793
-0.029,-0.142,-0.990,-0.610,-5.981,2.441
-0.031,-0.118,-0.998,-3.052,-5.066,4.211
-0.027,-0.110,-1.012,-2.258,-4.211,4.456
-0.023,-0.097,-1.034,-0.427,-3.479,4.700
-0.027,-0.103,-1.015,0.061,-4.456,4.089
-0.028,-0.102,-1.017,0.366,-4.517,3.540
-0.024,-0.102,-1.019,-0.488,-4.578,3.174
-0.025,-0.113,-1.015,-1.038,-4.822,2.625
-0.796,-0.179,-1.980,-91.675,419.983,-18.616
-0.772,-0.245,-2.167,-84.534,392.578,-21.118
-0.773,-0.374,-2.411,-78.369,363.831,-20.935
-0.727,-0.392,-2.589,-74.402,329.285,-15.381
-0.653,-0.397,-2.750,-65.247,289.795,-8.362
-0.588,-0.403,-2.780,-54.993,245.361,-3.113
-0.544,-0.310,-2.653,-44.983,198.608,4.639
-0.486,-0.247,-2.502,-39.185,160.645,10.620
-0.431,-0.213,-2.333,-38.452,128.357,13.611
-0.409,-0.149,-2.184,-40.710,104.309,18.066
-0.404,-0.074,-2.048,-37.415,84.412,22.095
-0.407,0.007,-1.964,-29.602,68.665,25.024
-0.377,0.100,-1.903,-19.836,55.542,25.757
-0.364,0.132,-1.832,-6.531,44.617,22.400
-0.345,0.144,-1.742,4.944,33.813,17.700
-0.305,0.169,-1.665,12.390,24.353,12.756
-0.281,0.158,-1.590,18.372,16.113,6.897
-0.248,0.137,-1.539,25.146,9.155,0.671
-0.198,0.117,-1.467,26.672,1.099,-3.723
-0.157,0.073,-1.359,22.217,-7.385,-8.057
-0.134,0.016,-1.225,14.954,-15.015,-11.597
-0.090,-0.029,-1.108,5.676,-19.348,-13.550
-0.056,-0.069,-1.065,-2.686,-16.602,-14.160
-0.025,-0.086,-1.061,-8.118,-11.841,-12.756
-0.009,-0.066,-1.072,-11.414,-7.996,-10.254
0.001,-0.053,-1.094,-12.695,-4.578,-9.338
0.004,-0.065,-1.095,-12.573,-2.625,-10.376
0.007,-0.106,-1.100,-10.498,-0.122,-11.902
0.018,-0.131,-1.110,-7.202,1.526,-12.024
0.019,-0.161,-1.125,-7.385,2.258,-11.169
0.023,-0.192,-1.131,-10.498,1.160,-10.132
0.024,-0.184,-1.133,-14.160,-0.366,-7.141
0.022,-0.164,-1.152,-17.517,-1.892,-4.150
0.016,-0.137,-1.145,-18.311,-4.456,-2.441
0.008,-0.124,-1.116,-17.029,-7.324,-1.343
0.001,-0.145,-1.059,-13.916,-9.583,-1.404
0.010,-0.115,-1.041,-7.812,-9.094,-0.061
0.005,-0.110,-1.010,-2.808,-8.179,0.916
0.007,-0.100,-0.989,3.723,-7.324,1.526
0.010,-0.073,-0.967,7.812,-6.592,2.258
0.010,-0.070,-0.951,7.324,-5.554,1.892
0.004,-0.037,-0.957,6.470,-4.944,1.648
0.007,-0.006,-0.967,3.174,-4.883,1.160
0.001,-0.026,-0.952,-2.563,-5.615,-1.343
0.002,-0.038,-0.972,-3.906,-4.639,-2.747
0.002,-0.070,-0.946,-4.272,-4.456,-3.540
0.003,-0.084,-0.940,-3.967,-4.028,-4.028
0.018,-0.109,-0.938,-5.554,-3.479,-4.456
0.016,-0.123,-0.948,-8.179,-2.747,-4.272
0.012,-0.116,-0.939,-9.460,-3.235,-3.540
0.008,-0.116,-0.929,-10.071,-3.052,-3.113
0.008,-0.117,-0.951,-9.827,-1.099,-2.930
0.007,-0.122,-0.977,-9.460,-0.061,-2.808
0.002,-0.127,-0.992,-8.484,0.427,-2.441
0.003,-0.151,-0.974,-7.507,-0.488,-2.197
0.003,-0.150,-0.966,-4.822,0.244,-0.793
0.003,-0.138,-0.999,-0.305,1.831,0.732
0.003,-0.129,-0.991,2.075,1.648,1.770
0.000,-0.125,-0.965,3.296,0.671,2.441
-0.002,-0.102,-0.977,4.944,1.343,3.113
-0.004,-0.095,-0.991,2.808,1.526,2.869
0.000,-0.091,-0.998,-0.244,1.038,2.258
-0.007,-0.096,-0.974,-1.404,0.000,1.953
-0.019,-0.109,-0.950,-0.061,0.488,1.770
-0.017,-0.087,-0.999,2.747,4.517,2.563
-0.010,-0.095,-1.010,3.784,5.066,2.075
-0.005,-0.067,-1.045,3.662,4.944,2.441
-0.019,-0.077,-1.038,0.732,3.052,1.709
-0.019,-0.107,-0.992,-0.793,1.038,0.671
-0.017,-0.092,-1.001,-0.061,1.221,1.648
-0.014,-0.071,-1.026,-1.282,1.648,2.441
-0.008,-0.051,-1.053,-1.892,0.977,1.892
-0.010,-0.063,-1.028,-2.747,-0.488,0.427
-0.012,-0.098,-0.974,-0.854,-1.221,-1.099
-0.005,-0.065,-1.015,4.578,1.587,-0.671
-0.003,-0.077,-1.026,5.005,2.441,-1.160
0.000,-0.081,-1.042,4.456,2.136,-2.014
0.000,-0.101,-1.016,4.150,1.038,-2.625
0.001,-0.115,-1.000,3.174,0.549,-2.808
0.005,-0.125,-1.001,0.305,0.977,-2.258
0.005,-0.125,-1.008,-2.136,0.916,-1.221
0.006,-0.106,-1.013,-3.296,0.854,0.122
0.004,-0.093,-1.014,-3.235,0.671,0.732
0.001,-0.081,-1.026,-2.197,0.671,0.916
-0.001,-0.069,-1.023,-2.136,0.244,0.366
0.001,-0.071,-1.028,-3.113,0.366,-0.732
0.000,-0.098,-0.997,-2.686,-0.305,-1.892
-0.004,-0.084,-0.995,0.366,0.427,-1.282
-0.005,-0.088,-0.978,1.770,1.221,-1.343
-0.005,-0.093,-0.989,0.977,1.953,-2.014
-0.005,-0.084,-1.013,0.061,2.441,-1.953
-0.009,-0.084,-1.013,-1.526,1.953,-2.075
-0.007,-0.095,-1.016,-2.930,1.282,-2.747
-0.010,-0.114,-1.014,-4.822,1.099,-2.808
-0.006,-0.125,-1.022,-5.066,0.793,-2.625
-0.006,-0.143,-1.008,-2.747,0.488,-1.648
-0.005,-0.126,-1.018,0.549,0.977,15.442
-0.005,-0.121,-1.007,-15.015,0.061,0.854
-0.006,-0.096,-0.997,-0.854,0.977,1.404
-0.006,-0.101,-0.986,-1.709,1.038,0.854
-0.007,-0.103,-0.989,-1.892,1.343,0.793
-0.011,-0.101,-0.985,-1.160,1.709,0.977
-0.005,-0.103,-0.991,0.000,1.953,0.977
-0.005,-0.095,-1.014,0.305,3.052,1.038
-0.005,-0.097,-1.013,-0.183,2.625,0.610
-0.002,-0.112,-1.006,-0.671,1.953,-0.061
-0.003,-0.119,-1.008,-0.732,2.014,0.183
-0.003,-0.108,-1.016,-0.183,2.625,0.916
-0.000,-0.107,-1.025,0.793,2.502,1.038
0.002,-0.101,-1.027,0.793,2.380,1.282
0.000,-0.101,-1.008,-0.610,1.587,1.038
-0.005,-0.120,-1.010,-0.610,1.587,0.732
-0.007,-0.122,-1.006,0.000,1.831,1.221
-0.006,-0.119,-1.031,0.000,2.441,1.709
-0.011,-0.103,-1.041,-0.549,2.136,2.686
-0.012,-0.081,-1.036,-0.244,1.160,3.174
-0.013,-0.081,-1.029,-0.183,0.610,2.441
-0.015,-0.089,-1.021,-0.793,0.061,1.526
-0.013,-0.085,-1.019,-0.916,-0.061,1.221
-0.927,-0.832,-1.772,-77.087,418.457,-153.381
-0.998,-0.798,-1.799,5.676,403.503,-131.470
-1.069,-0.891,-1.840,84.229,386.108,-111.023
-0.970,-1.023,-2.132,124.023,370.422,-89.478
-0.778,-0.905,-2.580,89.111,352.600,-61.035
-0.653,-0.726,-2.979,0.244,320.862,-37.292
-0.570,-0.689,-3.246,-96.924,267.639,-29.053
-0.522,-0.692,-3.139,-159.241,196.655,-27.283
-0.542,-0.702,-2.735,-170.898,129.700,-24.841
-0.541,-0.657,-2.428,-139.099,93.689,-19.775
-0.510,-0.654,-2.244,-82.581,75.439,-12.390
-0.468,-0.613,-2.000,-16.663,57.983,-2.136
-0.410,-0.429,-1.857,30.151,48.462,11.047
-0.332,-0.321,-1.781,54.443,44.006,15.625
-0.268,-0.342,-1.649,58.289,34.546,11.169
-0.210,-0.340,-1.518,53.406,23.560,8.362
-0.185,-0.329,-1.352,47.058,12.329,7.202
-0.181,-0.267,-1.273,41.809,7.812,9.094
-0.159,-0.167,-1.193,39.856,4.089,12.146
-0.138,-0.109,-1.130,36.255,3.052,11.414
-0.108,-0.105,-1.132,29.175,6.836,6.897
-0.086,-0.143,-1.181,22.583,10.681,-0.183
-0.062,-0.206,-1.140,18.372,6.714,-6.104
-0.044,-0.272,-1.065,17.761,0.854,-10.254
-0.018,-0.316,-1.037,14.404,-0.549,-11.719
-0.006,-0.361,-1.027,6.958,0.427,-12.207
0.002,-0.385,-1.036,1.709,1.526,-11.230
0.007,-0.399,-1.041,-1.282,2.197,-8.728
0.007,-0.390,-1.067,-1.099,2.808,-5.920
0.005,-0.354,-1.075,0.793,3.418,-3.296
0.005,-0.364,-1.075,5.310,3.967,-2.380
0.004,-0.334,-1.074,10.376,3.601,-0.671
0.001,-0.328,-1.078,11.292,3.418,0.793
-0.000,-0.341,-1.084,11.658,2.869,1.343
-0.008,-0.330,-1.092,11.658,1.404,3.052
-0.013,-0.296,-1.090,11.169,-0.427,5.554
-0.016,-0.255,-1.075,9.949,-2.563,7.019
-0.016,-0.248,-1.055,7.141,-4.028,6.897
-0.018,-0.242,-1.040,4.700,-5.249,6.470
